,date,text
129,2023-07-29,"#GreenpanelIndustries Q1 Results | Net #profit surges by 52% to Rs 37 crore, #revenue slumps by 17%"
130,2023-07-29,#GSTCouncil likely to clarify definition of #onlinegaming on August 2
131,2023-07-29,"Indian companies will soon be permitted to directly list securities overseas, says #FinanceMinister"
132,2023-07-29,Siemens shareholders vote against the company's proposal to sell low voltage motors and geared motors businesses to Siemens Large Drives India
133,2023-07-29,#US announces #Taiwan weapons package worth up to $345 million
134,2023-07-29,"Power Grid board approves fund raise of upto Rs 5,700 cr in FY23-24 in multiple tranches via NCDs, bonds on a private placement basis to part finance its capex requirement"
135,2023-07-29,"Five-Start Business Finance Q1

-Net profit up 31.8% at Rs 183.7 cr vs Rs 139.4 cr (YoY)
-Revenue up 42.2% at Rs 480.4 cr vs Rs 337.9 cr (YoY)"
136,2023-07-29,"NTPC Q1 Update
-
-Coal Produced from Captive Mines-Commercial up 52.2% at 6.24 mt vs 4.10 mt YoY

-Installed Capacity at 57,038 MW vs 57,119 MW (YoY)"
137,2023-07-31,"#MarketAtClose | Laurus Labs sees buying after earnings, gains more than 4%

UPL & Navin Fluorine close with minor cuts after a weak Q1

Apollo Hospitals is weak ahead of its Q1 earnings, closes 3% lower

GAIL closes in the green but off highs after co misses estimates in Q1"
138,2023-07-31,"#Sensex rises 367 points to 66,528 & #Nifty 108 points to 19,754

Midcap Index gains 364 points to 37,721 & Nifty Bank 183 points to 45,651

#Market closes with minor gains after a rangebound session

Midcap outperformance continues, Midcap Index posts record close"
139,2023-07-31,"Bharti Airtel prepays Rs 8,024 crore to partly clear spectrum dues"
140,2023-07-31,"#RelianceJio launches #JioBook laptop for Rs 16,499"
141,2023-08-01,Engineers India bags project worth Rs 837.34 cr from ONGC
142,2023-08-01,Commercial #LPG gas cylinders prices slashed by nearly Rs 100
143,2023-08-01,GAIL results miss estimates but analysts put the spotlight on a sharp rise in gas transmission tariffs
144,2023-08-01,"Anupam Rasayan Q1

-Net Profit down 2.5% at Rs 38.6 cr vs Rs 39.6 cr (YoY)
-Revenue up 12.4% at Rs 386.3 cr vs Rs 343.6 cr (YoY)
-EBITDA up 2.8% at Rs 101.3 cr vs Rs 98.5 cr (YoY)
-Margin at 26.2% vs 28.7% (YoY)"
145,2023-08-01,"L&T Construction bags multiple orders in the range of Rs 2,500-5,000 cr"
146,2023-08-01,"#Reliance and #Brookfield ink agreement to manufacture #renewableenergy, #decarbonisation equipment in #Australia"
147,2023-08-01,"#Maharashtra | As many as 16 people died and three were injured as a girder machine fell on them during construction of the third phase of Samruddhi Expressway in Maharashtra's Thane district, the NDRF said."
148,2023-08-01,"#Foxconn is investing in #TamilNadu; media outlets confuse parent with subsidiary

Speaking to journalists on Monday, Foxconn Group Chairman Young Liu confirmed that the Foxconn-Tamil Nadu partnership was set for an extended run"
149,2023-08-01,BajajAuto sells 10% fewer vehicles in July
150,2023-08-01,BergerPaints to consider bonus issue along with results on August 9
151,2023-08-01,#Myanmar’s #junta #pardons and releases Aung San Suu Kyi more than two years after she was detained as part of a military #coup
152,2023-08-01,"#ED raids #HeroMotoCorp Chairman Pawan Munjal, PMLA case registered: Sources"
153,2023-08-01,"Kirloskar Bros Q1

-Net profit at Rs 63.7 cr vs Rs 15.4 cr (YoY)
-Revenue up 14.7% at Rs 899.5 cr Vs Rs 784.1 cr (YoY)
-EBITDA at Rs 110 cr vs Rs 40.8 cr (YoY)
-EBITDA Margin at 12.2% vs 5.2% (YoY)"
154,2023-08-01,"KPR Mill Q1

-Net Profit down 10.5% at rs 203 cr vs rs 227 cr (YoY)
-Revenue up 1.6% at Rs 1,611 cr vs Rs 1,585 cr (YoY)
-EBITDA down 10% at Rs 332 cr vs Rs 369 cr (YoY)
-EBITDA Margin at 20.6% vs 23.3% (YoY)"
155,2023-08-01,#justIN | Steel Strips bags export order for OTR wheels in Oceania Market
156,2023-08-01,"EicherMotors total #VECV sales at 5,877 units vs #Nomura’s estimate of 6,400 units"
157,2023-08-01,"#OrientCement reports #Q1 earnings

- Net profit flat at ₹37 cr (YoY)

- Revenue up 17.6% At ₹825.2 Cr Vs ₹713.9 Cr (YoY)

- EBITDA down 2.8% at ₹99.2 cr vs ₹102.1 cr (YoY)

- EBITDA margin at 12% vs 14.3% (YoY)"
158,2023-08-01,HFCL bags #order worth ₹137 crore from #RelianceRetail
159,2023-08-01,"#1QWithCNBCTV18 | #MaharashtraSeamless reports #Q1 earnings

- Net profit up 46.9% at ₹206.6 cr vs ₹140.6 cr (YoY)

- Revenue down 8.4% at ₹1,222.9 cr vs ₹1,334.4 cr (YoY)

- EBITDA up 7.7% at ₹243.9 cr vs ₹226.4 cr (YoY)

- EBITDA margin at 19.9% vs 17% (YoY"
160,2023-08-01,"GMDC reports #Q1 earnings

- Net profit down 51.7% at ₹218.7 cr vs ₹452.3 cr (QoQ)

- Revenue down 19.6% at ₹765.6 cr vs ₹951.8 cr (QoQ)

- EBITDA down 38.4% at ₹246.8 cr vs ₹400.6 cr (QoQ)

- EBITDA margin at 32.2% vs 42.1% (QoQ)"
161,2023-08-01,"Adani Total Gas reports #Q1 earnings. 

▶️Net profit up 8.5% at ₹150.2 cr vs ₹138.4 cr (YoY)
▶️Revenue up 1.3% at ₹1,056.1 cr vs ₹1,042.3 cr (YoY)
▶️EBITDA up 13.3% at ₹247.8 cr vs ₹218.6 cr (YoY)
▶️EBITDA margin at 23.5% vs 21% (YoY)"
162,2023-08-01,"#PVR reports #Q1 earnings. 

▶️Average ticket price at ₹246 vs CNBC-TV18 poll of ₹244
▶️Average ticket price up 2.9% at ₹246 vs ₹239 (QoQ)

▶️Spends per head at ₹130 vs CNBC-TV18 poll of ₹129
▶️Spends per head up 9.2% at ₹130 vs ₹119 (QoQ)"
163,2023-08-01,"Escorts Kubota reports #Q1 earnings. 

▶️Net profit up 93% at ₹283 cr vs ₹147.4 cr (YoY)
▶️Revenue up 15.5% at ₹2,327.7 cr vs ₹2,014.9 cr (YoY)
▶️EBITDA up 61.8% at ₹327 cr vs ₹202 cr (YoY)
▶️EBITDA margin at 14% vs 10% (YoY)"
164,2023-08-01,"J Kumar Infra JV bags Rs 3,570 cr orders, co’s share at Rs 3,401 cr"
165,2023-08-01,"Triveni Turbine reports #Q1 earnings. 

▶️Net profit up 58.7% at ₹60.8 cr vs ₹38.3 cr (YoY)
▶️Revenue up 45.3% at ₹376.4 cr vs ₹259 cr (YoY)
▶️EBITDA up 45.9% at ₹70.9 cr vs ₹48.6 cr (YoY)
▶️EBITDA margin flat at 18.8% (YoY)"
166,2023-08-01,"#NMDC July Business Update | Production up 19% at 2.44 mt vs 2.05 mt (YoY)

Sales up 2.7% At 3.03 mt vs 2.95 mt (YoY)"
167,2023-08-01,"#Market fails to hold opening gains, remains in a range

#Sensex falls 68 points to 66,459 & #Nifty 20 points to 19,734

Nifty Bank slips 59 pts to 45,593 while Midcap Index rises 12 pts to 37,733

PSU basket sees buying with coal India rising 5% & NTPC 3%"
168,2023-08-02,"Yatharth hospital allotment out,check now👇

https://www.linkintime.co.in/IPO/public-issues.html"
169,2023-08-02,Paisalo Digital in MoU with TVS Motor to finance 3-wheeler ICE & Ev biz
170,2023-08-02,"UltraTech commissions 1.2 mtpa brownfield cement capacity at Magdalla, Gujarat"
171,2023-08-02,Greaves Cotton arm partners ReadyAssist for full-stack after-sales services to fleet customer
172,2023-08-02,"Prism Johnson Q1

-Net Profit at ₹20.8 Cr vs loss of ₹16 Cr (YoY)
-Revenue up 7.2% At ₹1,942.2 Cr vs ₹1,811.1 Cr (YoY)
-EBITDA up 25.8% At ₹151.7 Cr vs ₹120.6 Cr (YoY)
-EBITDA Margin At 7.8% vs 6.6% (YoY)"
173,2023-08-02,"Strides Pharma reports #Q1 earnings. 

▶️Net loss at ₹7.1 cr vs loss of ₹136 cr (YoY)
▶️Revenue down 1.1% at ₹930 cr vs ₹940 cr (YoY)
▶️EBITDA at ₹166.5 cr vs ₹60.1 cr (YoY)
▶️EBITDA margin at 18% vs 6.4% (YoY)"
174,2023-08-02,"Firstsource reports #Q1 earnings. 

▶️Net profit down 11% at ₹125.9 cr vs ₹141.3 cr (QoQ)
▶️Revenue down 1.8% at ₹1,529.1 cr vs ₹1,557 cr (QoQ)
▶️EBITDA down 1.7% at ₹240 cr vs ₹244.2 cr (QoQ)
▶️EBITDA margin flat at 15.7% (QoQ)"
175,2023-08-02,"Godrej Properties reports #Q1 earnings. 

▶️Net profit at ₹125 cr vs ₹45.5 cr (YoY)
▶️Revenue at ₹936.1 cr vs ₹244.7 cr (YoY)
▶️EBITDA loss at ₹149 cr vs EBITDA loss of ₹24.1 cr (YoY)"
176,2023-08-02,"Gateway Distriparks Q1

-Net Profit up 9.2% at ₹62.9 Cr vs ₹58 Cr (YoY)
-Revenue up 7.6% at ₹369.7 Cr vs ₹343.7 Cr (YoY)
-EBITDA up 8.8% at ₹95.5 Cr vs ₹87.8 Cr (YoY)
-EBITDA Margin at 25.8% vs 25.5% (YoY)"
177,2023-08-02,"Arvind Smartspaces reports #Q1 earnings

- Net profit up 11.1% at ₹8 cr vs ₹7.2 cr (YoY)

- Revenue up 10.8% at ₹66.8 cr vs ₹60.3 cr (YoY)

- EBITDA at ₹26.3 cr vs ₹10.8 cr (YoY)

- EBITDA margin at 39.4% vs 17.9% (YoY)"
178,2023-08-02,"Orient Electric reports #Q1 earnings.

▶️Net profit up 3.7% at  ₹19.7 cr vs ₹19 cr (YoY)
▶️Revenue up 13.5% at ₹705.6 cr  vs ₹621.6 cr (YoY)
▶️EBITDA up 15.2% at ₹44 cr  vs ₹38.2 cr (YoY)
▶️EBITDA margin at 6.2% vs 6.1% (YoY)"
179,2023-08-02,"AIA Engineering reports #Q1 earnings

- Net profit up 43% at ₹272.3 cr vs ₹191 cr (YoY)

- Revenue up 14.8% at ₹1,239.6 cr vs ₹1,079.7 cr (YoY)

- EBITDA up 38.8% at ₹343 cr vs ₹247.2 cr (YoY)

- EBITDA margin at 27.7% vs 23% (YoY)"
180,2023-08-02,"Sapphire Q1

-Net Profit down 34.5% at ₹25 cr vs ₹38.3 cr (YoY)
-Revenue up 19.8% at ₹654.3 cr vs ₹546.2 cr (YoY)
-EBITDA up 9.9% at ₹121.3 cr vs ₹110.4 cr (YoY)
-EBITDA Margin at 18.5% Vs 20.2% (YoY)"
181,2023-08-02,"Aditya Birla Capital reports #Q1 earnings

- Net Profit up 55% At ₹665.7 Cr Vs ₹430 Cr (YoY)

- Revenue up 26% At ₹7,045 Cr Vs ₹5,590.3 Cr (YoY)"
182,2023-08-02,"SKF reports #Q1 earnings. 

▶️Net profit up 19.6 % at ₹154.4 cr vs ₹129 cr (YoY)
▶️Revenue up 9% at ₹1,149.6 cr vs ₹1,054.7 cr (YoY)
▶️EBITDA up 10.4% at ₹202.8 cr vs ₹183.7 cr (YoY)
▶️EBITDA margin at 17.6% vs 17.4% (YoY)"
183,2023-08-02,"Indian Overseas Bank reports #Q1 results. 

▶️Net profit up 28.4% at ₹500.4 cr vs ₹392.2 cr (YoY)
▶️NII up 32.4% at ₹2,322.5 cr vs ₹1,753.7 cr (YoY)

▶️Gross NPA at 7.13% vs 7.44% (QoQ)
▶️Net NPA at 1.44% vs 1.83% (QoQ)"
184,2023-08-02,"Adani Wilmar reports #Q1 earnings.

▶️Net loss of ₹79 cr vs profit of ₹194 cr (YoY)
▶️Revenue down 12% at ₹12,928 cr vs ₹14,724 cr (YoY)
▶️EBITDA down 71% at ₹130 cr vs ₹443 cr (YoY)
▶️EBIDTA margin at 1% vs 3% (YoY)"
185,2023-08-02,Shemaroo Entertainment gets I&B Ministry’s nod to uplink & downlink TV channels
186,2023-08-02,"IndiGo reports #Q1 earnings

- Net profit at ₹3,090.7 cr vs loss of ₹1,064.3 cr (YoY)

- Revenue up 29.8% at ₹16,683 cr vs ₹12,855.2 cr (YoY)

- EBIDTAR at ₹5,210.9 cr vs ₹716.9 cr (YoY)

- EBITDAR Margin At ₹31.2% Vs 5.6% (YoY)"
187,2023-08-02,"VIP Industries reports #Q1 earnings

- Net Profit down 16.4% at ₹57.8 cr vs ₹69.1 cr (YoY)

- Revenue up 7.7% at ₹636.1 cr vs ₹590.6 cr (YoY)

- EBITDA down 21.4% at ₹80.6 cr vs ₹102.5 cr (YoY)

- EBITDA margin at 12.7% vs 17.4% (YoY)"
188,2023-08-02,Vardhman Special Steels board approves #capex of nearly ₹160 crore towards increasing #capacity of rolling mill
189,2023-08-02,"Vardhman Special Steels reports #Q1 earnings

- Net profit down 38.6% at ₹18.6 cr vs ₹30 cr (YoY)

- Revenue down 12.7% at ₹409.4 cr vs ₹469.2 cr (YoY)

- EBITDA down 36% at ₹29.3 cr vs ₹45.8 cr (YoY)

- EBITDA margin at 7.2% vs 9.8% (YoY)"
190,2023-08-02,"#Vedanta promoter #Twinstar likely to sell 16 crore shares via block deals on Thursday, CNBC Awaaz reports"
191,2023-08-03,"#AmbujaCements to acquire #SanghiIndustries at an EV of ₹5,000 cr, makes open offer for 26% in Sanghi Ind at ₹114.22/sh"
192,2023-08-03,FDC board to consider share buyback on August 9
193,2023-08-03,"Varun Beverages reports #Q2 earnings. 

▶️Net profit up 26.2% at ₹993.8 cr vs ₹787.4 cr (YoY)

▶️Revenue up 13.6% at at ₹5,699.7 cr vs ₹5,017.5 cr (YoY)

▶️EBITDA up 21% at ₹1,510.9 cr vs ₹1,250.4 cr (YoY)

▶️Margin at 26.5% vs 25% (YoY)"
194,2023-08-03,STL bags order worth ₹250 cr for building and maintaining data centres for a public sector entity
195,2023-08-03,"Zydus Wellness reports #Q1 earnings. 

▶️Net profit down 19.4% at ₹110.4 cr vs ₹137 cr (YoY)

▶️Revenue up 0.9% at ₹702 cr vs ₹696 cr (YoY)

▶️EBITDA down 21% at ₹116 cr vs ₹147 cr (YoY)

▶️Margin at 16.5% vs 21.1% (YoY)"
196,2023-08-03,"AkzoNobel reports #Q1 earnings. 

▶️Net profit up 43%  at ₹110 cr vs ₹77 cr (YoY)

▶️Revenue up 6.5%  at ₹999 cr vs ₹938 cr (YoY)

▶️EBITDA up 33%  at ₹161 cr vs ₹121 cr (YoY)

▶️Margin at 16.1% vs 12.9% (YoY)"
197,2023-08-03,"Bharat Seats reports #Q1 earnings. 

▶️Net profit up 30.6% at ₹4.7 cr vs ₹3.6 cr (YoY)

▶️Revenue up 2% at ₹252.7 cr vs ₹247.7 cr (YoY)

▶️EBITDA up 27.4% at ₹12.1 cr vs ₹9.5 cr (YoY)

▶️Margin at 4.8% vs 3.8% (YoY)"
198,2023-08-03,"Cera Sanitary reports #Q1 earnings.

▶️Net profit up 42.5%  at ₹56.3 cr vs ₹39.5 cr (YoY)

▶️Revenue up 8%  at ₹429 cr vs ₹397 cr (YoY)

▶️EBITDA up 11%  at ₹70 cr vs ₹63 cr (YoY)

▶️Margin at 16.3% vs 15.9% (YoY)"
199,2023-08-03,"ICRA reports #Q1 earnings. 

▶️Net profit up 90.1%  at ₹40.3 cr vs ₹21.2 cr (YoY)

▶️Revenue up 11% at  at ₹102.7 cr vs ₹92.5 cr (YoY)

▶️EBITDA up 9.5%  at ₹34.6 cr vs ₹31.6 cr (YoY)

▶️Margin at 33.7% vs 34.2% (YoY)"
200,2023-08-03,"#MRF reports #Q1 earnings. (Standalone)

▶️Net profit at ₹581.5 cr vs ₹112.4 cr (YoY)

▶️Revenue up 12.9%  at ₹6,323.3 cr vs ₹5,598.9 cr (YoY)

▶️EBITDA at ₹1,114.2 cr  vs ₹478.3 cr (YoY)

▶️Margin at 17.6% vs 8.5% (YoY)"
201,2023-08-03,"Andhra Paper reports #Q1 earnings

⭕️ Net profit up 39.6% at ₹118.5 cr vs ₹84.9 cr (YoY)

⭕️ Revenue up 5.7% at ₹477.6 cr vs ₹452 cr (YoY)

⭕️ EBITDA up 25.3% at ₹154.9 cr vs ₹123.6 cr (YoY)

⭕️ Margin at 32.4% vs 27.4% (YoY)"
202,2023-08-03,Kalyan Jewellers announces plan to launch 11 new showrooms in August 2023
203,2023-08-03,"Avadh Sugar reports #Q1 earnings

⭕️ Net profit up 12.7% at ₹22.2 cr vs ₹19.7 cr (YoY)

⭕️ Revenue down 0.9% at ₹682 cr vs ₹688 cr (YoY)

⭕️ EBITDA up 13.4% at ₹72.7 cr vs ₹64.1 cr (YoY)

⭕️ Margin at 10.6% vs 9.3% (YoY)"
204,2023-08-03,"Tube Investments reports #Q1 earnings

- Net profit up 10.5% at ₹215 cr vs ₹194.6 cr (YoY)

- Revenue up 3.2% at ₹3,897.6 cr vs ₹3,776.3 cr (YoY)

- EBITDA up 15% at ₹467 cr vs ₹406.3 cr (YoY)

- Margin at 12% vs 10.8% (YoY)"
205,2023-08-03,"Minda Corp reports #Q1 earnings.

▶️Net profit down 13.9% at ₹45.2 cr vs ₹52.5 cr (YoY)

▶️Revenue up 6.4% at ₹1,074.5 cr vs ₹1,010.2 cr (YoY)

▶️EBITDA up 7.6% at ₹114.7 cr vs ₹106.6 cr (YoY)

▶️Margin at 10.7% vs 10.6% (YoY)"
206,2023-08-03,"Sun Pharma reports #Q1 earnings

▶️ US sales at $471 m vs estimate of $440-$465 m

▶️ US sales at $471 m vs $430 m (QoQ)

▶️ Well positioned to meet our growth guidance for FY24"
207,2023-08-03,"Kansai Nerolac reports #Q1 earnings. 

▶️Net profit at ₹738 cr  vs ₹156.3 cr (YoY)
▶️One-time gain at ₹661.2 cr
▶️Revenue up 5.0%  at ₹2,157 cr vs ₹2,051 cr (YoY)
▶️EBITDA up 31.0%  at ₹332 cr vs ₹254 (YoY)
▶️Margin at 15.4% vs 12.4% (YoY)"
208,2023-08-03,"Karnataka Bank reports #Q1 earnings. 

▶️Net profit at ₹371 cr vs ₹114 cr (YoY)
▶️NII up 18.6% at  ₹815 cr vs ₹687 cr (YoY)

▶️Gross NPA at 3.68% vs 3.74% (QoQ)
▶️Net NPA at 1.43% vs 1.70% (QoQ)"
209,2023-08-03,"AdaniEnt reports #Q1 earnings. 

▶️Net profit up 44%  at ₹674 cr vs ₹469 cr (YoY)
▶️Revenue down 38%  at ₹25,438 cr vs ₹40,844 cr (YoY)
▶️EBITDA up 45%  at ₹2,524 cr vs ₹1,742 cr (YoY)
▶️Margin at 9.9% vs 4.36% (YoY)

▶️Other income at ₹371.5 cr vs ₹222 cr (YoY"
210,2023-08-03,"Neuland Labs reports #Q1 earnings. 

▶️Net profit at ₹61.9 cr vs ₹10 cr (YoY)
▶️Revenue up 64.1% at ₹363 cr vs ₹221.2 cr (YoY)
▶️EBITDA at ₹96.9 cr vs ₹28.6 cr (YoY)
▶️Margin at 26.7% vs 13% (YoY)"
211,2023-08-03,"AdaniPower reports #Q1 earnings. 

▶️Cons net profit up 83% at ₹8,759 cr vs ₹4,780 cr (YoY)
▶️Cons revenue down 19.8%  at ₹11,006 cr vs ₹13,723 cr (YoY)
▶️Cons EBITDA down 35% at ₹3,514 cr vs ₹5,412 cr (YoY)
▶️Cons margin at 32% vs 39% (YoY)"
212,2023-08-03,"#Zomato reports #Q1 earnings.

▶️Cons net profit at ₹2 cr vs loss of ₹186 cr (YoY)
▶️Revenue up 71% at ₹2,416 cr  vs 1,414 cr  (YoY)
▶️EBITDA loss at ₹48 cr  vs loss of ₹307 cr  (YoY)"
213,2023-08-03,"Radico Khaitan reports #Q1 earnings. 

▶️Net profit up 10.2% at ₹68.3 cr vs ₹62 cr (YoY)
▶️Revenue up 26.4% at ₹953.9 cr vs ₹757.4 cr (YoY)
▶️EBITDA up 29.2% at ₹119.5 cr vs ₹92.5 (YoY)
▶️EBITDA margin at 12.5% vs 12.2% (YoY)"
214,2023-08-03,TorrentPower enters into power transfer agreement with Shapoorji Pallonji for supply of 132 MW solar power with an investment ₹700 cr
215,2023-08-03,"KEC International wins new orders worth Rs 1,065 crore across its various businesses"
216,2023-08-03,"KEC International reports #Q1 earnings.

▶️Net profit at up 36.5% at ₹42.3 cr vs ₹31 cr (YoY)
▶️Revenue up 27.9% at ₹4,243.6 cr vs ₹3,318.1 cr (YoY)
▶️EBITDA up 45% at ₹244.4 cr vs ₹168.5 cr (YoY)
▶️EBITDA margin at 5.8% vs 5.1% (YoY)"
217,2023-08-03,"| Venus Pipes reports #Q1 earnings. 

▶️Net profit up 91.2% at ₹17.4 cr vs ₹9.1 cr (YoY)
▶️Revenue up 58.1% at ₹179.6 cr vs ₹113.6 cr (YoY)
▶️EBITDA up 54.2% at ₹27.6 cr vs 17.9 cr (YoY)
▶️EBITDA margin at 15.4% vs 15.8% (YoY)"
218,2023-08-04,"Rane Holdings reports #Q1 earnings. 

▶️Net profit down 36.5% at ₹12.7 cr vs ₹20 cr (YoY)

▶️Revenue up 9.5% at ₹894.5 cr vs ₹817.1 cr (YoY)

▶️EBITDA up 43.9% at ₹77.7 cr vs ₹54 cr (YoY)

▶️Margin at 8.7% vs 6.6% (YoY)"
219,2023-08-04,"Devyani Intl Q1 (YoY)
🚩Net profit at ₹11.7 cr  Vs ₹73.8 cr, one-time loss at 47.3 cr
🚩Tax expense at ₹14.5 cr Vs ₹2.3 cr
🚩Revenue up 20.1% at ₹846.6 cr Vs ₹704.7 cr
🚩EBITDA up 5.4%  at ₹174 cr Vs ₹165 cr
🚩Margin at 20.5% Vs 23.4%"
220,2023-08-04,"JK Tyre reports #Q1 earnings. 

▶️Net profit at ₹154 cr vs ₹37.2 cr (YoY)
▶️Revenue up 2.1% at ₹3,718.1 cr vs ₹3,643 cr (YoY)
▶️EBITDA up 60.6% at ₹457.3 cr vs ₹284.8 cr (YoY)
▶️Margin at 12.3% vs 7.8% (YoY)"
221,2023-08-04,"#Nesco reports #Q1 earnings

⭕️ Net profit up 41.7% at ₹76.1 cr vs ₹53.7 cr (YoY)

⭕️ Revenue up 32.6% at ₹136.6 cr vs ₹103 cr (YoY)

⭕️ EBITDA up 29.5% at ₹86 cr vs ₹66.4 cr (YoY)

⭕️ Margin at 63% vs 64.5% (YoY)"
222,2023-08-04,"SBI reports #Q1 earnings

- Domestic net interest margin at 3.47% vs 3.84% (QoQ)

- #Slippages ratio at 0.94% vs 0.41% (QoQ)

- Credit cost at 0.32% vs 0.16% (QoQ)"
223,2023-08-04,"Alembic reports #Q1 earnings

- Net profit at ₹120.6 cr vs loss of ₹65.9 cr (YoY)

- Revenue up 17.8% at ₹1,486.2 vs ₹1,262.1 cr (YoY)

- EBITDA at ₹198.8 cr vs ₹14.6 cr (YoY)

- EBITDA margin at 13.4% vs 1.2% (YoY)"
224,2023-08-04,"AB Fashion reports #Q1 earnings. 

▶️Net loss at ₹141.4 cr  vs profit of ₹97.5 cr (YoY)
▶️Revenue up 11.2%  at ₹3,196 cr vs ₹2,874.8 cr (YoY)
▶️EBITDA down 37.6%  at ₹292.3 cr vs ₹468.5 cr (YoY)
▶️Margin at 9.1% vs 16.3% (YoY)"
225,2023-08-05,"CESC reports Q1 earnings

- Net profit up 21.3% at Rs 347 cr vs Rs 286 cr (YoY)

- Revenue up 5.1% at Rs 4,310 vs Rs 4,102 cr (YoY)

- EBITDA up 38.2% at Rs 724 cr vs Rs 650 cr (YoY)

- EBITDA margin at 16.8% vs 15.9% (YoY)"
226,2023-08-05,"Bharat Heavy Electricals Limited (#BHEL) reports #Q1 earnings. 

▶️Net loss of ₹343.9 cr vs loss of₹188 cr (YoY)
▶️Revenue up 7.1% at ₹5,003.4 cr vs ₹4,672 cr (YoY)
▶️EBITDA up 14.9% at ₹1,037.4 cr vs ₹902.7 cr (YoY)
▶️EBITDA margin at 20.7% vs 19.3% (YoY)"
227,2023-08-05,"Mold-Tek Packaging reports #Q1 earnings.

▶️Net profit down 13.8% at ₹18.7 cr vs ₹21.7 cr (YoY)
▶️Revenue down 10.5% at ₹185.9 cr vs ₹207.8 cr (YoY)
▶️EBITDA down 5.7% at ₹35 cr vs ₹37.1 cr (YoY)
▶️EBITDA margin at 18.8% vs 17.9% (YoY)"
228,2023-08-05,"PG Electroplast reports #Q1 earnings. 

▶️Net profit at ₹33.8 cr vs ₹16.4 cr (YoY)
▶️Revenue up 26.3% at ₹677.6 cr vs ₹536.7 cr (YoY)
▶️EBITDA up 81% at ₹65.8 cr vs ₹36.3 cr (YoY)
▶️EBITDA margin at 9.7% vs 6.8% (YoY)"
229,2023-08-05,"Delhivery reports #Q1 earnings. 

▶️Net loss at ₹89.4 cr vs loss of ₹399.3 cr (YoY)
▶️Revenue up 10.5% at ₹1,929.7 cr vs ₹1,745.7 cr (YoY)"
230,2023-08-05,Foxconn expands its presence in #India with new investments in manufacturing facilities
231,2023-08-05,Govt considers import duty cut as wheat prices firm up
